 ,Area,Mean,Min,Max
15174,128,255,255,255
15175,171,255,255,255
15176,141,255,255,255
15177,157,255,255,255
15178,138,255,255,255
15179,161,255,255,255
15180,158,255,255,255
15181,109,255,255,255
15182,158,255,255,255
15183,122,255,255,255
15184,80,255,255,255
15185,134,255,255,255
15186,114,255,255,255
15187,114,255,255,255
15188,65,255,255,255
15189,127,255,255,255
15190,119,255,255,255
15191,168,255,255,255
15192,89,255,255,255
15193,118,255,255,255
15194,154,255,255,255
15195,106,255,255,255
15196,71,255,255,255
15197,140,255,255,255
15198,119,255,255,255
15199,103,255,255,255
15200,176,255,255,255
15201,97,255,255,255
15202,101,255,255,255
15203,131,255,255,255
15204,167,255,255,255
15205,154,255,255,255
15206,123,255,255,255
15207,162,255,255,255
15208,148,255,255,255
15209,107,255,255,255
15210,22,255,255,255
15211,142,255,255,255
15212,56,255,255,255
15213,125,255,255,255
15214,150,255,255,255
15215,76,255,255,255
15216,129,255,255,255
15217,59,255,255,255
15218,157,255,255,255
15219,160,255,255,255
15220,102,255,255,255
15221,80,255,255,255
15222,149,255,255,255
15223,94,255,255,255
15224,165,255,255,255
15225,157,255,255,255
15226,141,255,255,255
15227,81,255,255,255
15228,132,255,255,255
15229,118,255,255,255
15230,72,255,255,255
15231,167,255,255,255
15232,60,255,255,255
15233,151,255,255,255
15234,156,255,255,255
15235,81,255,255,255
15236,165,255,255,255
15237,98,255,255,255
15238,133,255,255,255
15239,93,255,255,255
15240,148,255,255,255
15241,95,255,255,255
15242,123,255,255,255
15243,172,255,255,255
15244,103,255,255,255
15245,153,255,255,255
15246,131,255,255,255
15247,73,255,255,255
15248,101,255,255,255
15249,94,255,255,255
15250,168,255,255,255
15251,113,255,255,255
15252,106,255,255,255
15253,128,255,255,255
15254,138,255,255,255
15255,148,255,255,255
15256,104,255,255,255
15257,130,255,255,255
15258,104,255,255,255
15259,146,255,255,255
15260,170,255,255,255
15261,100,255,255,255
15262,122,255,255,255
15263,61,255,255,255
15264,156,255,255,255
15265,126,255,255,255
15266,151,255,255,255
15267,119,255,255,255
15268,84,255,255,255
15269,139,255,255,255
15270,123,255,255,255
15271,100,255,255,255
15272,76,255,255,255
15273,157,255,255,255
15274,96,255,255,255
15275,142,255,255,255
15276,160,255,255,255
15277,116,255,255,255
15278,189,255,255,255
15279,123,255,255,255
15280,124,255,255,255
15281,115,255,255,255
15282,141,255,255,255
15283,145,255,255,255
15284,100,255,255,255
15285,150,255,255,255
15286,82,255,255,255
15287,101,255,255,255
15288,150,255,255,255
15289,67,255,255,255
15290,60,255,255,255
15291,136,255,255,255
15292,190,255,255,255
15293,172,255,255,255
15294,176,255,255,255
15295,102,255,255,255
15296,96,255,255,255
15297,151,255,255,255
15298,101,255,255,255
15299,180,255,255,255
15300,112,255,255,255
15301,172,255,255,255
15302,119,255,255,255
15303,116,255,255,255
15304,135,255,255,255
15305,110,255,255,255
15306,160,255,255,255
15307,122,255,255,255
15308,167,255,255,255
15309,181,255,255,255
15310,96,255,255,255
15311,57,255,255,255
15312,112,255,255,255
15313,147,255,255,255
15314,73,255,255,255
15315,138,255,255,255
15316,149,255,255,255
15317,82,255,255,255
15318,59,255,255,255
15319,98,255,255,255
15320,140,255,255,255
15321,68,255,255,255
15322,156,255,255,255
15323,152,255,255,255
15324,150,255,255,255
15325,152,255,255,255
15326,121,255,255,255
15327,178,255,255,255
15328,163,255,255,255
15329,144,255,255,255
15330,119,255,255,255
15331,89,255,255,255
15332,130,255,255,255
15333,57,255,255,255
15334,169,255,255,255
15335,88,255,255,255
15336,153,255,255,255
15337,134,255,255,255
15338,159,255,255,255
15339,183,255,255,255
15340,192,255,255,255
15341,163,255,255,255
15342,169,255,255,255
15343,179,255,255,255
15344,85,255,255,255
15345,146,255,255,255
15346,147,255,255,255
15347,66,255,255,255
15348,99,255,255,255
15349,82,255,255,255
15350,78,255,255,255
15351,122,255,255,255
15352,98,255,255,255
15353,158,255,255,255
15354,127,255,255,255
15355,167,255,255,255
15356,148,255,255,255
15357,126,255,255,255
15358,148,255,255,255
15359,101,255,255,255
15360,68,255,255,255
15361,87,255,255,255
15362,131,255,255,255
15363,113,255,255,255
15364,131,255,255,255
15365,157,255,255,255
15366,127,255,255,255
15367,127,255,255,255
15368,156,255,255,255
15369,126,255,255,255
15370,90,255,255,255
15371,185,255,255,255
15372,189,255,255,255
15373,125,255,255,255
15374,145,255,255,255
15375,143,255,255,255
15376,122,255,255,255
15377,162,255,255,255
15378,173,255,255,255
15379,132,255,255,255
15380,146,255,255,255
15381,142,255,255,255
15382,182,255,255,255
15383,141,255,255,255
15384,163,255,255,255
15385,80,255,255,255
15386,47,255,255,255
15387,179,255,255,255
15388,90,255,255,255
15389,110,255,255,255
15390,111,255,255,255
15391,118,255,255,255
15392,138,255,255,255
15393,72,255,255,255
15394,117,255,255,255
15395,122,255,255,255
15396,133,255,255,255
15397,117,255,255,255
15398,112,255,255,255
15399,109,255,255,255
15400,121,255,255,255
15401,143,255,255,255
15402,52,255,255,255
15403,119,255,255,255
15404,121,255,255,255
15405,149,255,255,255
15406,70,255,255,255
15407,112,255,255,255
15408,133,255,255,255
15409,173,255,255,255
15410,127,255,255,255
15411,166,255,255,255
15412,112,255,255,255
15413,148,255,255,255
15414,124,255,255,255
15415,93,255,255,255
15416,137,255,255,255
15417,164,255,255,255
15418,127,255,255,255
15419,89,255,255,255
15420,109,255,255,255
15421,183,255,255,255
15422,89,255,255,255
15423,129,255,255,255
15424,123,255,255,255
15425,88,255,255,255
15426,80,255,255,255
15427,71,255,255,255
15428,128,255,255,255
15429,184,255,255,255
15430,134,255,255,255
15431,74,255,255,255
15432,129,255,255,255
15433,190,255,255,255
15434,117,255,255,255
15435,112,255,255,255
15436,166,255,255,255
15437,63,255,255,255
15438,169,255,255,255
15439,55,255,255,255
15440,67,255,255,255
15441,114,255,255,255
15442,106,255,255,255
15443,139,255,255,255
15444,102,255,255,255
15445,138,255,255,255
15446,176,255,255,255
15447,162,255,255,255
15448,132,255,255,255
15449,96,255,255,255
15450,130,255,255,255
15451,72,255,255,255
15452,129,255,255,255
15453,128,255,255,255
15454,178,255,255,255
15455,185,255,255,255
15456,100,255,255,255
15457,174,255,255,255
15458,140,255,255,255
15459,123,255,255,255
15460,158,255,255,255
15461,171,255,255,255
15462,91,255,255,255
15463,163,255,255,255
15464,104,255,255,255
15465,83,255,255,255
15466,106,255,255,255
15467,156,255,255,255
15468,87,255,255,255
15469,154,255,255,255
15470,105,255,255,255
15471,101,255,255,255
15472,123,255,255,255
15473,149,255,255,255
15474,100,255,255,255
15475,174,255,255,255
15476,107,255,255,255
15477,106,255,255,255
15478,118,255,255,255
15479,65,255,255,255
15480,75,255,255,255
15481,86,255,255,255
15482,133,255,255,255
15483,136,255,255,255
15484,55,255,255,255
15485,134,255,255,255
15486,113,255,255,255
15487,158,255,255,255
15488,181,255,255,255
15489,72,255,255,255
15490,66,255,255,255
15491,126,255,255,255
15492,136,255,255,255
15493,83,255,255,255
15494,113,255,255,255
15495,79,255,255,255
15496,124,255,255,255
15497,99,255,255,255
15498,41,255,255,255
15499,117,255,255,255
15500,75,255,255,255
15501,100,255,255,255
15502,131,255,255,255
15503,155,255,255,255
15504,165,255,255,255
15505,113,255,255,255
15506,151,255,255,255
15507,90,255,255,255
15508,76,255,255,255
15509,87,255,255,255
15510,151,255,255,255
15511,55,255,255,255
15512,80,255,255,255
15513,100,255,255,255
15514,64,255,255,255
15515,123,255,255,255
15516,121,255,255,255
15517,141,255,255,255
15518,78,255,255,255
15519,58,255,255,255
15520,126,255,255,255
15521,139,255,255,255
15522,124,255,255,255
15523,99,255,255,255
15524,38,255,255,255
15525,64,255,255,255
15526,116,255,255,255
15527,113,255,255,255
15528,146,255,255,255
15529,99,255,255,255
15530,118,255,255,255
15531,83,255,255,255
15532,154,255,255,255
15533,98,255,255,255
15534,90,255,255,255
15535,165,255,255,255
15536,144,255,255,255
15537,76,255,255,255
15538,137,255,255,255
15539,109,255,255,255
15540,132,255,255,255
15541,117,255,255,255
15542,65,255,255,255
15543,49,255,255,255
15544,149,255,255,255
15545,140,255,255,255
15546,118,255,255,255
15547,140,255,255,255
15548,139,255,255,255
15549,155,255,255,255
15550,169,255,255,255
15551,109,255,255,255
15552,108,255,255,255
15553,89,255,255,255
15554,134,255,255,255
15555,102,255,255,255
15556,136,255,255,255
15557,99,255,255,255
15558,107,255,255,255
15559,73,255,255,255
15560,142,255,255,255
15561,150,255,255,255
15562,101,255,255,255
15563,88,255,255,255
15564,70,255,255,255
15565,126,255,255,255
15566,188,255,255,255
15567,146,255,255,255
15568,89,255,255,255
15569,100,255,255,255
15570,81,255,255,255
15571,127,255,255,255
15572,95,255,255,255
15573,135,255,255,255
15574,116,255,255,255
15575,97,255,255,255
15576,109,255,255,255
15577,138,255,255,255
15578,95,255,255,255
15579,143,255,255,255
15580,133,255,255,255
15581,152,255,255,255
15582,62,255,255,255
15583,132,255,255,255
15584,155,255,255,255
15585,173,255,255,255
15586,76,255,255,255
15587,158,255,255,255
15588,68,255,255,255
15589,146,255,255,255
15590,157,255,255,255
15591,172,255,255,255
15592,140,255,255,255
15593,123,255,255,255
15594,68,255,255,255
15595,184,255,255,255
15596,75,255,255,255
15597,104,255,255,255
15598,162,255,255,255
15599,132,255,255,255
15600,145,255,255,255
15601,51,255,255,255
15602,128,255,255,255
15603,79,255,255,255
15604,148,255,255,255
15605,117,255,255,255
15606,110,255,255,255
15607,64,255,255,255
15608,156,255,255,255
15609,125,255,255,255
15610,130,255,255,255
15611,80,255,255,255
15612,138,255,255,255
15613,99,255,255,255
15614,175,255,255,255
15615,100,255,255,255
15616,95,255,255,255
15617,178,255,255,255
15618,185,255,255,255
15619,92,255,255,255
15620,167,255,255,255
15621,60,255,255,255
15622,104,255,255,255
15623,146,255,255,255
15624,148,255,255,255
15625,143,255,255,255
15626,112,255,255,255
15627,95,255,255,255
15628,142,255,255,255
15629,132,255,255,255
15630,157,255,255,255
15631,104,255,255,255
15632,118,255,255,255
15633,137,255,255,255
15634,148,255,255,255
15635,92,255,255,255
15636,139,255,255,255
15637,100,255,255,255
15638,51,255,255,255
15639,144,255,255,255
15640,160,255,255,255
15641,113,255,255,255
15642,117,255,255,255
15643,103,255,255,255
15644,142,255,255,255
15645,83,255,255,255
15646,143,255,255,255
15647,105,255,255,255
15648,168,255,255,255
15649,98,255,255,255
15650,142,255,255,255
15651,154,255,255,255
15652,152,255,255,255
15653,105,255,255,255
15654,130,255,255,255
15655,180,255,255,255
15656,154,255,255,255
15657,124,255,255,255
15658,108,255,255,255
15659,121,255,255,255
15660,62,255,255,255
15661,141,255,255,255
15662,141,255,255,255
15663,102,255,255,255
15664,119,255,255,255
15665,128,255,255,255
15666,162,255,255,255
15667,125,255,255,255
15668,101,255,255,255
15669,140,255,255,255
15670,136,255,255,255
15671,89,255,255,255
15672,185,255,255,255
15673,76,255,255,255
15674,137,255,255,255
15675,68,255,255,255
15676,146,255,255,255
15677,147,255,255,255
15678,81,255,255,255
15679,160,255,255,255
15680,122,255,255,255
15681,157,255,255,255
15682,191,255,255,255
15683,75,255,255,255
15684,109,255,255,255
15685,143,255,255,255
15686,181,255,255,255
15687,203,255,255,255
15688,155,255,255,255
15689,136,255,255,255
15690,99,255,255,255
15691,169,255,255,255
15692,82,255,255,255
15693,144,255,255,255
15694,119,255,255,255
15695,116,255,255,255
15696,75,255,255,255
15697,133,255,255,255
15698,144,255,255,255
15699,118,255,255,255
15700,137,255,255,255
15701,143,255,255,255
15702,108,255,255,255
15703,131,255,255,255
15704,146,255,255,255
15705,134,255,255,255
15706,138,255,255,255
15707,90,255,255,255
15708,35,255,255,255
15709,132,255,255,255
15710,176,255,255,255
15711,109,255,255,255
15712,115,255,255,255
15713,146,255,255,255
15714,72,255,255,255
15715,81,255,255,255
15716,129,255,255,255
15717,146,255,255,255
15718,133,255,255,255
15719,123,255,255,255
15720,88,255,255,255
15721,78,255,255,255
15722,97,255,255,255
15723,123,255,255,255
15724,140,255,255,255
15725,152,255,255,255
15726,100,255,255,255
15727,107,255,255,255
15728,145,255,255,255
15729,139,255,255,255
15730,143,255,255,255
15731,120,255,255,255
15732,115,255,255,255
15733,107,255,255,255
15734,106,255,255,255
15735,179,255,255,255
15736,66,255,255,255
15737,85,255,255,255
15738,161,255,255,255
15739,102,255,255,255
15740,161,255,255,255
15741,104,255,255,255
15742,100,255,255,255
15743,135,255,255,255
15744,73,255,255,255
15745,142,255,255,255
15746,138,255,255,255
15747,134,255,255,255
15748,96,255,255,255
15749,140,255,255,255
15750,151,255,255,255
15751,99,255,255,255
15752,107,255,255,255
15753,74,255,255,255
15754,103,255,255,255
15755,94,255,255,255
15756,133,255,255,255
15757,161,255,255,255
15758,100,255,255,255
15759,160,255,255,255
15760,116,255,255,255
15761,153,255,255,255
15762,92,255,255,255
15763,144,255,255,255
15764,130,255,255,255
15765,99,255,255,255
15766,106,255,255,255
15767,90,255,255,255
15768,125,255,255,255
15769,196,255,255,255
15770,109,255,255,255
15771,82,255,255,255
15772,126,255,255,255
15773,111,255,255,255
15774,101,255,255,255
15775,175,255,255,255
15776,134,255,255,255
15777,183,255,255,255
15778,173,255,255,255
15779,185,255,255,255
15780,157,255,255,255
15781,144,255,255,255
15782,177,255,255,255
15783,180,255,255,255
15784,133,255,255,255
15785,150,255,255,255
15786,194,255,255,255
15787,212,255,255,255
15788,158,255,255,255
15789,167,255,255,255
15790,183,255,255,255
15791,193,255,255,255
15792,166,255,255,255
15793,204,255,255,255
15794,183,255,255,255
15795,189,255,255,255
15796,189,255,255,255
15797,134,255,255,255
15798,161,255,255,255
15799,101,255,255,255
15800,159,255,255,255
15801,167,255,255,255
15802,222,255,255,255
15803,177,255,255,255
15804,175,255,255,255
15805,169,255,255,255
15806,178,255,255,255
15807,202,255,255,255
15808,139,255,255,255
15809,182,255,255,255
15810,167,255,255,255
15811,136,255,255,255
15812,177,255,255,255
15813,184,255,255,255
15814,168,255,255,255
15815,100,255,255,255
15816,171,255,255,255
15817,214,255,255,255
15818,105,255,255,255
15819,172,255,255,255
15820,160,255,255,255
15821,166,255,255,255
15822,127,255,255,255
15823,120,255,255,255
15824,161,255,255,255
15825,145,255,255,255
15826,176,255,255,255
15827,177,255,255,255
15828,94,255,255,255
15829,172,255,255,255
15830,108,255,255,255
15831,140,255,255,255
15832,192,255,255,255
15833,62,255,255,255
15834,197,255,255,255
15835,99,255,255,255
15836,161,255,255,255
15837,156,255,255,255
15838,205,255,255,255
15839,125,255,255,255
15840,165,255,255,255
15841,102,255,255,255
15842,153,255,255,255
15843,182,255,255,255
15844,141,255,255,255
15845,151,255,255,255
15846,174,255,255,255
15847,134,255,255,255
15848,119,255,255,255
15849,111,255,255,255
15850,193,255,255,255
15851,153,255,255,255
15852,169,255,255,255
15853,168,255,255,255
15854,130,255,255,255
15855,113,255,255,255
15856,150,255,255,255
15857,192,255,255,255
15858,126,255,255,255
15859,168,255,255,255
15860,210,255,255,255
15861,143,255,255,255
15862,127,255,255,255
15863,182,255,255,255
15864,169,255,255,255
15865,172,255,255,255
15866,157,255,255,255
15867,191,255,255,255
15868,206,255,255,255
15869,101,255,255,255
15870,149,255,255,255
15871,110,255,255,255
15872,177,255,255,255
15873,31,255,255,255
15874,136,255,255,255
15875,160,255,255,255
15876,190,255,255,255
15877,171,255,255,255
15878,127,255,255,255
15879,167,255,255,255
15880,164,255,255,255
15881,183,255,255,255
15882,114,255,255,255
